match_id,home_team,away_team,home_elo,away_elo,elo_diff,home_form5,away_form5,form_diff,home_avg_goals,away_avg_goals,home_avg_conceded,away_avg_conceded,home_possession_avg,away_possession_avg,home_shots_avg,away_shots_avg,opponent_style_home,opponent_style_away,home_strategy_used,away_strategy_used,home_formation_used,away_formation_used,result,goal_diff
2542,Team_14,Team_5,1894,1514,380,0,12,-12,2.0,1.89,0.76,1.2,61.31,43.41,15.32,18.91,Possession,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,0.8
2543,Team_4,Team_19,1660,1546,114,9,8,1,1.71,1.17,1.88,0.87,40.29,58.86,6.9,10.06,Attacking,Counter,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,0.84
2544,Team_10,Team_2,1916,1966,-50,2,0,2,0.86,0.81,1.39,1.66,51.32,44.92,15.07,13.8,Possession,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Away Win,-0.8
2545,Team_5,Team_15,1579,1486,93,5,3,2,1.28,0.6,1.24,1.52,63.54,37.72,14.74,11.24,Possession,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Draw,-0.24
2546,Team_6,Team_12,1799,1798,1,12,6,6,1.31,1.28,2.07,0.58,51.13,46.52,18.51,7.34,Possession,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,0.73
2547,Team_17,Team_13,1452,1463,-11,8,6,2,2.54,1.0,1.6,0.73,63.85,37.08,14.77,12.07,Defensive,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,1.81
2548,Team_5,Team_12,1860,1685,175,4,0,4,2.1,1.45,0.61,1.67,56.11,46.09,14.4,8.26,Attacking,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.43
2549,Team_5,Team_9,1685,1735,-50,9,8,1,1.75,1.62,2.07,1.44,54.5,43.7,19.42,14.57,Counter,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.31
2550,Team_3,Team_16,1624,1432,192,8,13,-5,1.34,0.57,1.23,1.82,52.59,48.8,14.96,15.39,Counter,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.48
2551,Team_6,Team_19,1678,1781,-103,3,14,-11,0.51,0.85,2.12,1.93,46.88,52.13,19.16,9.51,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-1.42
2552,Team_11,Team_19,1587,1520,67,5,12,-7,1.93,2.64,2.0,1.35,56.24,44.46,6.94,8.22,Counter,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.58
2553,Team_3,Team_2,1719,1936,-217,11,9,2,1.23,2.09,1.89,1.76,62.94,40.7,19.92,8.56,Counter,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.53
2554,Team_8,Team_4,1511,1862,-351,3,8,-5,2.44,2.71,1.19,0.88,40.48,56.89,15.8,18.76,Attacking,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,1.56
2555,Team_16,Team_11,1629,1653,-24,3,13,-10,2.64,2.5,1.85,1.68,52.89,51.08,17.08,17.42,Attacking,Possession,Counter Attack,Balanced,4-4-2,4-2-3-1,Away Win,0.96
2556,Team_6,Team_13,1738,1718,20,14,1,13,1.64,1.99,1.24,1.85,42.91,59.27,8.03,19.13,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-0.21
2557,Team_2,Team_20,1940,1531,409,11,0,11,0.83,0.79,2.13,1.14,53.18,49.16,6.66,9.37,Possession,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.31
2558,Team_2,Team_3,1731,1961,-230,9,6,3,1.01,0.9,1.24,1.41,40.27,63.06,13.18,8.2,Counter,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.4
2559,Team_20,Team_1,1748,1488,260,10,10,0,1.51,2.13,0.6,0.6,49.27,47.68,19.09,14.14,Possession,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.91
2560,Team_15,Team_13,1488,1534,-46,14,9,5,1.36,0.8,0.9,1.59,41.3,56.43,8.92,8.82,Defensive,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-0.23
2561,Team_7,Team_9,1522,1998,-476,9,7,2,2.15,1.99,2.06,0.6,44.19,54.95,11.21,11.85,Defensive,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,1.55
2562,Team_10,Team_8,1776,1694,82,13,1,12,1.06,2.07,2.03,1.1,40.74,54.51,7.95,7.54,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-0.04
2563,Team_14,Team_17,1974,1763,211,11,13,-2,0.79,2.65,1.58,0.55,56.56,42.91,19.62,17.47,Defensive,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.24
2564,Team_1,Team_4,1764,1828,-64,7,2,5,2.57,2.4,0.75,2.2,56.8,43.31,19.37,17.44,Defensive,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Away Win,0.37
2565,Team_1,Team_12,1542,1469,73,5,11,-6,2.07,0.94,2.18,1.5,60.36,38.71,16.62,11.42,Defensive,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Home Win,0.57
2566,Team_11,Team_6,1684,1426,258,2,2,0,1.31,0.95,0.96,1.9,44.07,58.73,15.45,10.57,Possession,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.59
2567,Team_19,Team_16,1485,1457,28,8,1,7,1.72,2.24,1.24,0.57,57.04,42.4,18.24,16.33,Possession,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,1.15
2568,Team_18,Team_5,1677,1739,-62,10,6,4,1.64,0.96,1.21,0.88,40.12,57.35,8.93,6.06,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.76
2569,Team_14,Team_13,1715,1941,-226,0,5,-5,1.53,1.46,0.81,2.14,55.09,48.05,12.95,16.12,Attacking,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.61
2570,Team_5,Team_17,1406,1645,-239,9,12,-3,1.68,2.78,0.9,1.65,43.46,60.81,14.27,18.03,Attacking,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.03
2571,Team_16,Team_8,1622,1610,12,0,5,-5,2.07,2.11,1.28,1.24,44.65,54.19,19.87,9.78,Counter,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Home Win,0.83
2572,Team_8,Team_10,1888,1751,137,1,9,-8,2.57,0.96,0.67,1.67,60.57,42.93,14.98,17.66,Attacking,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.9
2573,Team_12,Team_3,1754,1550,204,4,9,-5,1.04,1.41,1.03,1.05,44.23,53.71,6.28,12.62,Counter,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.01
2574,Team_18,Team_19,1532,1663,-131,4,14,-10,2.39,1.46,1.74,0.99,41.39,60.37,15.08,17.22,Defensive,Counter,Low Block,High Press,5-3-2,4-3-3,Home Win,1.4
2575,Team_13,Team_20,1880,1578,302,2,2,0,1.94,2.36,1.82,1.01,41.86,54.91,7.3,9.41,Defensive,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.93
2576,Team_19,Team_16,1451,1836,-385,9,13,-4,2.51,2.15,0.54,1.08,57.06,39.23,17.22,18.8,Attacking,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,1.43
2577,Team_11,Team_14,1769,1803,-34,14,5,9,2.72,1.11,1.67,0.66,62.83,38.08,15.2,16.94,Counter,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Home Win,2.06
2578,Team_11,Team_2,1488,1824,-336,8,12,-4,2.54,2.33,1.68,1.48,43.02,53.64,17.48,17.25,Counter,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,1.06
2579,Team_18,Team_11,1940,1479,461,5,4,1,0.56,1.25,1.22,1.33,63.23,32.86,13.26,11.15,Defensive,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.77
2580,Team_3,Team_19,1920,1878,42,4,0,4,2.8,1.68,0.78,1.44,45.66,55.7,19.12,17.01,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,1.36
2581,Team_3,Team_14,1950,1721,229,0,12,-12,0.95,1.44,0.79,1.11,56.14,46.99,10.23,9.94,Attacking,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.16
2582,Team_5,Team_9,1438,1681,-243,7,5,2,2.38,2.78,2.17,1.63,49.38,46.27,16.33,19.69,Attacking,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,0.75
2583,Team_2,Team_16,1919,1670,249,11,13,-2,1.21,1.77,2.18,1.85,49.51,51.25,14.73,17.52,Attacking,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.64
2584,Team_16,Team_10,1453,1441,12,12,5,7,0.54,0.76,1.49,1.85,59.08,43.32,16.8,6.62,Defensive,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,-1.31
2585,Team_2,Team_1,1472,1669,-197,10,7,3,1.86,1.78,0.88,1.53,59.93,43.13,6.84,8.76,Defensive,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.33
2586,Team_1,Team_18,1984,1938,46,3,5,-2,2.13,0.55,1.53,2.14,56.53,47.69,13.92,17.81,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-0.01
2587,Team_13,Team_5,1556,1567,-11,13,1,12,1.69,0.98,1.82,1.01,54.51,43.21,11.95,8.91,Possession,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Draw,0.68
2588,Team_18,Team_5,1513,1935,-422,2,13,-11,0.54,0.56,1.3,0.81,54.63,44.45,15.16,19.33,Possession,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.27
2589,Team_20,Team_12,1491,1627,-136,13,9,4,1.92,2.14,2.02,1.06,61.51,42.94,15.08,16.8,Attacking,Possession,Low Block,High Press,5-3-2,4-3-3,Home Win,0.86
2590,Team_14,Team_2,1735,1789,-54,9,0,9,1.2,0.91,1.42,1.46,60.64,38.93,17.4,10.36,Counter,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,-0.26
2591,Team_19,Team_1,1538,1436,102,9,7,2,1.39,2.47,0.87,1.88,47.07,48.27,7.54,16.44,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-0.49
2592,Team_18,Team_19,1553,1905,-352,12,1,11,2.11,1.29,1.31,1.19,63.68,34.52,8.57,11.12,Defensive,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,0.92
2593,Team_8,Team_2,1828,1942,-114,13,5,8,2.63,2.53,0.99,1.27,58.68,45.49,10.72,12.22,Attacking,Attacking,Counter Attack,Counter Attack,4-4-2,4-4-2,Away Win,1.36
2594,Team_15,Team_6,1717,1809,-92,2,14,-12,1.61,2.58,1.86,0.91,48.12,50.41,18.78,19.99,Attacking,Attacking,Counter Attack,Counter Attack,4-4-2,4-4-2,Home Win,0.7
2595,Team_11,Team_12,1749,1443,306,13,0,13,2.22,1.11,1.98,2.01,49.18,47.65,18.25,18.39,Counter,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,0.21
2596,Team_20,Team_13,1474,1537,-63,5,14,-9,2.79,1.52,1.41,0.95,62.47,36.97,17.4,7.12,Defensive,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,1.84
2597,Team_3,Team_3,1454,1854,-400,0,5,-5,1.02,0.95,1.78,1.31,43.99,53.58,13.06,6.27,Possession,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.29
2598,Team_16,Team_12,1446,1898,-452,10,5,5,1.88,1.25,0.81,1.88,62.64,37.47,10.27,13.16,Counter,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.0
2599,Team_10,Team_12,1885,1951,-66,11,5,6,2.47,1.26,1.71,1.61,54.29,45.99,13.71,17.9,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.86
2600,Team_9,Team_11,1787,1795,-8,11,0,11,1.81,2.61,0.73,1.2,42.23,53.9,18.66,12.25,Counter,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.61
2601,Team_12,Team_14,1897,1727,170,9,5,4,0.55,2.55,1.48,0.53,64.81,35.11,12.66,14.69,Attacking,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,0.02
2602,Team_3,Team_7,1404,1770,-366,10,12,-2,1.43,1.03,0.55,1.94,48.16,53.65,19.27,13.91,Possession,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.51
2603,Team_18,Team_7,1505,1408,97,6,1,5,2.07,2.03,1.22,1.94,57.84,39.99,14.39,12.02,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.13
2604,Team_5,Team_2,1549,1607,-58,12,10,2,1.33,0.91,1.74,2.0,41.97,60.88,18.54,19.64,Attacking,Counter,Counter Attack,Balanced,4-4-2,4-2-3-1,Away Win,-0.67
2605,Team_15,Team_4,1489,1899,-410,11,13,-2,1.24,1.37,1.54,1.33,56.34,39.05,7.48,19.67,Defensive,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.09
2606,Team_9,Team_9,1786,1663,123,9,7,2,1.09,2.69,0.86,1.74,42.88,58.61,16.63,18.03,Attacking,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.65
2607,Team_3,Team_2,1567,1747,-180,7,10,-3,0.82,1.65,1.86,0.97,46.91,56.43,8.07,14.63,Possession,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.15
2608,Team_16,Team_1,1856,1572,284,12,10,2,1.04,0.53,1.0,1.72,63.98,34.15,9.37,18.43,Counter,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.68
2609,Team_2,Team_8,1929,1983,-54,6,1,5,1.45,2.57,2.04,0.72,45.11,53.97,16.93,14.57,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.73
2610,Team_6,Team_14,1458,1657,-199,8,8,0,1.6,2.78,0.65,1.38,47.39,53.01,14.03,14.08,Defensive,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,0.22
2611,Team_2,Team_18,1963,1552,411,9,0,9,1.78,2.52,2.0,1.4,42.84,54.87,12.4,16.52,Attacking,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.38
2612,Team_11,Team_9,1941,1905,36,9,5,4,1.21,0.59,1.37,0.86,52.98,43.43,12.02,14.37,Counter,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Away Win,0.35
2613,Team_11,Team_20,1992,1585,407,5,11,-6,1.2,1.05,1.53,1.5,55.77,40.82,10.0,8.94,Defensive,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.3
2614,Team_2,Team_4,1835,1752,83,6,14,-8,0.57,2.39,1.29,1.52,48.41,47.05,11.18,13.26,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-0.95
2615,Team_15,Team_14,1579,1665,-86,5,11,-6,2.77,0.94,1.57,1.41,43.86,52.82,19.85,12.34,Possession,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,1.36
2616,Team_13,Team_15,1698,1459,239,4,12,-8,1.68,1.27,1.27,0.78,48.17,47.53,18.46,8.78,Counter,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.9
2617,Team_9,Team_9,1683,1697,-14,10,7,3,1.59,1.17,1.68,1.94,47.16,50.26,15.54,8.73,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-0.35
2618,Team_10,Team_11,1881,1916,-35,1,6,-5,1.93,1.68,0.69,1.6,51.16,46.01,10.95,12.89,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Away Win,0.33
2619,Team_9,Team_12,1657,1512,145,5,9,-4,2.03,0.74,1.9,1.05,54.92,42.85,16.27,16.12,Possession,Attacking,High Press,Low Block,4-3-3,5-3-2,Away Win,0.98
2620,Team_20,Team_1,1481,1579,-98,13,1,12,1.95,2.13,1.59,1.64,58.15,44.94,11.64,16.44,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.31
2621,Team_19,Team_11,1410,1867,-457,6,12,-6,1.17,1.43,1.87,1.58,47.72,49.53,19.41,7.23,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.41
2622,Team_15,Team_15,1435,1949,-514,7,7,0,1.69,1.07,1.53,1.75,64.35,34.45,6.9,19.83,Counter,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.06
2623,Team_15,Team_2,1889,1775,114,6,13,-7,0.81,2.42,2.0,1.35,44.67,51.6,14.23,13.09,Attacking,Possession,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,-0.54
2624,Team_18,Team_7,1453,1595,-142,8,8,0,0.55,1.9,1.22,2.06,56.04,42.95,9.69,18.67,Counter,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-1.51
2625,Team_19,Team_3,1670,1840,-170,3,14,-11,2.0,1.73,0.85,1.92,45.1,52.38,8.69,8.21,Possession,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.08
2626,Team_15,Team_6,1822,1947,-125,2,11,-9,2.09,2.28,0.56,1.5,59.54,39.22,12.06,11.06,Counter,Counter,Low Block,High Press,5-3-2,4-3-3,Home Win,0.59
2627,Team_9,Team_16,1467,1634,-167,10,8,2,0.88,1.51,2.1,0.55,44.12,58.66,7.85,9.8,Counter,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.33
2628,Team_6,Team_5,1637,1780,-143,14,11,3,2.62,2.15,1.64,1.73,40.78,55.21,10.69,7.04,Defensive,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.89
2629,Team_4,Team_2,1895,1645,250,9,14,-5,1.18,0.7,0.65,1.45,64.82,31.63,7.39,12.14,Attacking,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.27
2630,Team_19,Team_11,1971,1527,444,12,5,7,1.2,1.48,1.03,2.06,41.05,56.3,17.32,17.68,Defensive,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.86
2631,Team_2,Team_9,1401,1560,-159,11,11,0,0.72,1.46,1.39,1.0,62.02,41.36,12.91,10.76,Attacking,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.28
2632,Team_12,Team_18,1548,1983,-435,6,6,0,1.25,1.85,1.16,1.72,44.12,53.45,11.96,18.45,Counter,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.47
2633,Team_4,Team_3,1410,1501,-91,10,13,-3,1.65,0.86,1.06,2.2,45.6,56.38,9.34,19.13,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,-0.55
2634,Team_3,Team_8,1843,1787,56,3,8,-5,1.63,2.18,1.14,0.77,54.66,42.3,12.41,18.22,Possession,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Away Win,0.86
2635,Team_12,Team_14,1841,1940,-99,2,5,-3,2.24,0.69,1.3,1.24,48.41,51.5,12.15,6.09,Defensive,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,1.0
2636,Team_5,Team_1,1669,1697,-28,2,11,-9,0.75,1.67,1.74,1.69,59.02,40.55,8.46,12.51,Attacking,Possession,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,-0.94
2637,Team_11,Team_14,1484,1645,-161,3,0,3,2.42,0.8,0.55,0.96,62.52,33.77,10.63,10.43,Counter,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.46
2638,Team_20,Team_1,1570,1551,19,4,8,-4,1.91,1.43,1.44,0.61,49.35,54.2,15.67,19.75,Counter,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,1.3
2639,Team_2,Team_10,1493,1975,-482,4,9,-5,2.06,2.28,0.96,0.6,50.15,46.3,9.88,19.26,Defensive,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.46
2640,Team_4,Team_20,1437,1818,-381,13,14,-1,1.64,1.39,2.12,1.13,44.17,53.57,9.35,12.98,Defensive,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.51
2641,Team_17,Team_19,1504,1638,-134,13,14,-1,2.04,2.29,1.71,0.85,42.9,57.52,8.78,7.19,Defensive,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.19
2642,Team_19,Team_2,1582,1465,117,2,3,-1,1.22,2.75,1.79,0.6,52.72,47.91,15.73,12.97,Counter,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.62
2643,Team_3,Team_3,1842,1905,-63,3,6,-3,1.12,2.68,1.04,0.61,44.18,59.39,14.21,16.9,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.51
2644,Team_18,Team_4,1849,1660,189,14,12,2,2.65,1.01,1.88,1.91,41.36,60.76,6.88,14.33,Defensive,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,0.74
2645,Team_17,Team_17,1895,1916,-21,9,10,-1,2.0,1.76,2.17,1.92,50.33,50.83,7.64,11.41,Attacking,Possession,Counter Attack,Balanced,4-4-2,4-2-3-1,Away Win,0.08
2646,Team_7,Team_19,1704,1580,124,13,11,2,0.91,2.35,0.96,1.89,55.29,43.44,6.57,9.25,Possession,Counter,High Press,Low Block,4-3-3,5-3-2,Draw,-0.98
2647,Team_11,Team_8,1440,1808,-368,1,2,-1,1.57,1.99,1.29,1.6,47.69,55.69,15.83,10.62,Counter,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.03
2648,Team_15,Team_11,1611,1871,-260,12,14,-2,0.9,0.68,1.69,1.97,60.19,41.37,7.98,7.32,Counter,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,-1.07
2649,Team_14,Team_12,1533,1574,-41,4,12,-8,0.81,1.8,1.22,1.29,53.57,51.25,17.1,14.81,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,-0.48
2650,Team_18,Team_17,1523,1981,-458,13,10,3,2.18,1.35,1.07,2.01,52.11,51.89,18.41,7.12,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.17
2651,Team_16,Team_20,1589,1961,-372,12,5,7,2.57,1.02,1.53,1.24,49.57,46.5,7.88,17.72,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.33
2652,Team_14,Team_8,1991,1716,275,3,6,-3,0.94,0.68,1.5,0.98,55.76,39.83,11.26,9.65,Defensive,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.04
2653,Team_19,Team_5,1548,1600,-52,6,2,4,2.1,2.61,1.84,0.87,60.65,35.57,14.71,18.36,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,1.23
2654,Team_11,Team_4,1702,1640,62,7,0,7,0.85,1.34,1.89,0.81,58.25,43.27,6.8,6.31,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.04
2655,Team_14,Team_17,1971,1767,204,10,12,-2,1.26,2.04,1.63,1.87,42.49,58.28,6.87,8.46,Attacking,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.61
2656,Team_7,Team_6,1872,1923,-51,7,12,-5,0.85,1.65,1.84,1.25,44.15,53.98,8.97,7.76,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-0.4
2657,Team_4,Team_14,1446,1457,-11,5,7,-2,1.49,0.81,0.85,2.0,61.79,33.54,15.65,13.76,Possession,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Home Win,-0.51
2658,Team_4,Team_5,1774,1709,65,7,10,-3,0.82,1.56,1.73,2.12,49.1,53.75,15.57,7.1,Counter,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-1.3
2659,Team_1,Team_6,1947,1625,322,1,8,-7,2.07,1.9,2.15,2.09,40.23,55.57,16.77,15.6,Attacking,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.02
2660,Team_17,Team_17,1726,1977,-251,10,14,-4,2.29,0.53,0.74,0.86,48.79,49.12,15.36,17.59,Attacking,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,1.43
2661,Team_5,Team_13,1613,1650,-37,14,14,0,1.35,1.66,1.56,2.02,44.81,51.06,14.78,11.52,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,-0.67
2662,Team_4,Team_11,1847,1598,249,14,7,7,1.79,1.19,2.2,1.19,45.31,55.98,9.42,12.92,Defensive,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.6
2663,Team_2,Team_3,1607,1980,-373,8,11,-3,1.53,2.6,2.03,1.21,61.87,33.77,18.4,10.35,Counter,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.32
2664,Team_15,Team_14,1608,1530,78,6,11,-5,1.14,0.75,0.94,1.92,55.38,41.89,18.2,17.21,Counter,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,-0.78
2665,Team_5,Team_6,1602,1420,182,5,4,1,1.44,1.01,1.57,1.23,46.25,55.9,8.69,14.87,Counter,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,0.21
2666,Team_19,Team_19,1517,1573,-56,10,7,3,1.25,1.3,1.98,0.72,42.7,55.13,14.28,11.38,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,0.53
2667,Team_13,Team_11,1892,1405,487,0,8,-8,1.1,1.8,0.87,1.22,54.32,50.42,7.12,12.45,Counter,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.12
2668,Team_17,Team_19,1565,1772,-207,12,12,0,2.43,2.22,0.98,1.59,47.91,51.6,11.35,18.79,Possession,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.84
2669,Team_8,Team_10,1420,1923,-503,3,6,-3,1.33,2.03,1.46,2.07,42.54,54.67,16.73,11.16,Counter,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.74
2670,Team_2,Team_19,1759,1530,229,6,2,4,0.6,1.17,1.88,1.38,40.88,56.94,14.95,8.79,Possession,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.78
2671,Team_13,Team_11,1475,1568,-93,5,3,2,2.61,1.4,0.9,1.62,54.33,44.02,10.81,11.57,Possession,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.99
2672,Team_7,Team_14,1895,1761,134,8,1,7,1.05,0.68,1.62,2.16,41.43,57.83,13.42,9.53,Defensive,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,-1.11
2673,Team_4,Team_12,1976,1640,336,14,7,7,2.44,1.46,1.1,1.44,50.88,51.27,9.72,12.29,Counter,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,1.0
2674,Team_4,Team_10,1430,1807,-377,6,13,-7,2.09,1.52,1.39,1.18,57.93,45.84,17.77,17.0,Counter,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.91
2675,Team_15,Team_8,1534,1727,-193,6,10,-4,0.84,1.16,2.0,1.42,48.03,52.45,9.06,6.35,Counter,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.58
2676,Team_9,Team_20,1963,1575,388,6,11,-5,2.52,2.28,2.08,2.18,58.62,45.06,15.43,8.39,Defensive,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.34
2677,Team_9,Team_5,1609,1554,55,11,6,5,0.57,1.33,1.94,1.15,51.54,46.18,9.84,6.87,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Away Win,-0.58
